usaf,wban,year,month,day,hour,minute,lat,lon,elev,wd,ws,ceil_hgt,temp,dew_point,atmos_pres,rh,time
744860,94789,2010,1,6,12,51,40.655,-73.796,7,320,8.2,22000,1.1,-10.6,1005,41.300000000000004,2010-01-06T12:51:00Z
744860,94789,2010,1,6,13,0,40.65,-73.783,7,320,8.2,22000,1.1,-10.6,1005,41.300000000000004,2010-01-06T13:00:00Z
744860,94789,2010,1,6,13,51,40.655,-73.796,7,300,8.2,22000,1.7,-10,1004.8,41.5,2010-01-06T13:51:00Z
744860,94789,2010,1,6,14,51,40.655,-73.796,7,330,7.2,22000,1.7,-10,1005.2,41.5,2010-01-06T14:51:00Z
744860,94789,2010,1,6,15,51,40.655,-73.796,7,320,7.7,22000,1.1,-10,1005.8,43.400000000000006,2010-01-06T15:51:00Z
744860,94789,2010,1,6,16,0,40.65,-73.783,7,320,7.7,22000,1.1,-10,1005.8,43.400000000000006,2010-01-06T16:00:00Z
744860,94789,2010,1,6,16,51,40.655,-73.796,7,300,10.3,7620,0,-10.6,1006.5,44.800000000000004,2010-01-06T16:51:00Z
744860,94789,2010,1,6,17,51,40.655,-73.796,7,310,9.3,7620,-0.6,-10,1007.2,49,2010-01-06T17:51:00Z
744860,94789,2010,1,6,18,51,40.655,-73.796,7,310,9.8,7620,-1.1,-9.4,1007.7,53.300000000000004,2010-01-06T18:51:00Z
744860,94789,2010,1,6,19,0,40.65,-73.783,7,310,9.8,NA,-1.1,-9.4,1007.7,53.300000000000004,2010-01-06T19:00:00Z
744860,94789,2010,1,6,19,51,40.655,-73.796,7,310,10.8,7620,-1.1,-8.9,1007.9,55.400000000000006,2010-01-06T19:51:00Z
744860,94789,2010,1,6,20,51,40.655,-73.796,7,330,6.7,22000,-1.7,-8.9,1008.5,57.900000000000006,2010-01-06T20:51:00Z
744860,94789,2010,1,6,21,51,40.655,-73.796,7,310,8.2,22000,-1.7,-8.3,1008.6,60.7,2010-01-06T21:51:00Z
744860,94789,2010,1,6,22,0,40.65,-73.783,7,310,8.2,22000,-1.7,-8.3,1008.6,60.7,2010-01-06T22:00:00Z
744860,94789,2010,1,6,22,51,40.655,-73.796,7,310,11.3,22000,-1.1,-7.8,1009,60.400000000000006,2010-01-06T22:51:00Z
744860,94789,2010,1,6,23,51,40.655,-73.796,7,310,7.2,22000,-1.1,-7.8,1008.6,60.400000000000006,2010-01-06T23:51:00Z
744860,94789,2010,1,6,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-06T23:59:00Z
744860,94789,2010,1,7,0,51,40.655,-73.796,7,310,6.2,22000,-1.1,-7.8,1008.7,60.400000000000006,2010-01-07T00:51:00Z
744860,94789,2010,1,7,1,0,40.65,-73.783,7,310,6.2,22000,-1.1,-7.8,1008.7,60.400000000000006,2010-01-07T01:00:00Z
744860,94789,2010,1,7,1,51,40.655,-73.796,7,300,6.7,22000,-1.1,-7.8,1009,60.400000000000006,2010-01-07T01:51:00Z
744860,94789,2010,1,7,2,51,40.655,-73.796,7,300,5.7,22000,-1.1,-7.2,1009.5,63.300000000000004,2010-01-07T02:51:00Z
744860,94789,2010,1,7,3,51,40.655,-73.796,7,300,6.2,3658,-1.1,-6.7,1009.9,65.7,2010-01-07T03:51:00Z
744860,94789,2010,1,7,4,0,40.65,-73.783,7,300,6.2,NA,-1.1,-6.7,1009.9,65.7,2010-01-07T04:00:00Z
744860,94789,2010,1,7,4,51,40.655,-73.796,7,310,6.2,3658,-1.1,-6.7,1010.2,65.7,2010-01-07T04:51:00Z
744860,94789,2010,1,7,5,51,40.655,-73.796,7,310,6.7,22000,-1.1,-6.7,1010.7,65.7,2010-01-07T05:51:00Z
744860,94789,2010,1,7,6,51,40.655,-73.796,7,310,7.2,22000,-1.1,-6.7,1011.6,65.7,2010-01-07T06:51:00Z
744860,94789,2010,1,7,7,0,40.65,-73.783,7,310,7.2,22000,-1.1,-6.7,1011.6,65.7,2010-01-07T07:00:00Z
744860,94789,2010,1,7,7,51,40.655,-73.796,7,300,6.7,22000,-0.6,-6.1,1012,66.4,2010-01-07T07:51:00Z
744860,94789,2010,1,7,8,51,40.655,-73.796,7,300,6.2,22000,0.6,-6.1,1012.4,60.800000000000004,2010-01-07T08:51:00Z
744860,94789,2010,1,7,9,51,40.655,-73.796,7,310,9.8,22000,1.7,-6.1,1012.9,56.2,2010-01-07T09:51:00Z
744860,94789,2010,1,7,10,0,40.65,-73.783,7,310,9.8,22000,1.7,-6.1,1012.9,56.2,2010-01-07T10:00:00Z
744860,94789,2010,1,7,10,51,40.655,-73.796,7,300,7.2,22000,2.2,-6.1,1012.7,54.2,2010-01-07T10:51:00Z
744860,94789,2010,1,7,11,51,40.655,-73.796,7,300,7.2,22000,2.8,-6.1,1011.7,52,2010-01-07T11:51:00Z
744860,94789,2010,1,7,12,51,40.655,-73.796,7,300,6.7,7620,3.9,-6.1,1011.4,48.1,2010-01-07T12:51:00Z
744860,94789,2010,1,7,13,0,40.65,-73.783,7,300,6.7,NA,3.9,-6.1,1011.4,48.1,2010-01-07T13:00:00Z
744860,94789,2010,1,7,13,51,40.655,-73.796,7,310,7.2,22000,3.9,-6.1,1011.1,48.1,2010-01-07T13:51:00Z
744860,94789,2010,1,7,14,51,40.655,-73.796,7,290,7.2,22000,3.9,-6.1,1011.3,48.1,2010-01-07T14:51:00Z
744860,94789,2010,1,7,15,51,40.655,-73.796,7,300,6.2,22000,2.8,-6.1,1011.7,52,2010-01-07T15:51:00Z
744860,94789,2010,1,7,16,0,40.65,-73.783,7,300,6.2,22000,2.8,-6.1,1011.7,52,2010-01-07T16:00:00Z
744860,94789,2010,1,7,16,51,40.655,-73.796,7,290,5.1,22000,2.2,-6.1,1012.3,54.2,2010-01-07T16:51:00Z
744860,94789,2010,1,7,17,51,40.655,-73.796,7,300,6.2,22000,1.7,-5.6,1012.5,58.400000000000006,2010-01-07T17:51:00Z
744860,94789,2010,1,7,18,51,40.655,-73.796,7,320,4.6,22000,1.1,-6.1,1012.2,58.7,2010-01-07T18:51:00Z
744860,94789,2010,1,7,19,0,40.65,-73.783,7,320,4.6,22000,1.1,-6.1,1012.2,58.7,2010-01-07T19:00:00Z
744860,94789,2010,1,7,19,51,40.655,-73.796,7,320,5.1,7620,0.6,-6.1,1012.2,60.800000000000004,2010-01-07T19:51:00Z
744860,94789,2010,1,7,20,51,40.655,-73.796,7,320,3.6,22000,0,-6.1,1011.9,63.5,2010-01-07T20:51:00Z
744860,94789,2010,1,7,21,51,40.655,-73.796,7,360,2.6,7620,-0.6,-6.1,1011.4,66.4,2010-01-07T21:51:00Z
744860,94789,2010,1,7,22,0,40.65,-73.783,7,360,2.6,NA,-0.6,-6.1,1011.4,66.4,2010-01-07T22:00:00Z
744860,94789,2010,1,7,22,51,40.655,-73.796,7,320,3.1,7620,0,-5.6,1011.4,66,2010-01-07T22:51:00Z
744860,94789,2010,1,7,23,51,40.655,-73.796,7,220,3.1,3048,-0.6,-5,1011.2,72.10000000000001,2010-01-07T23:51:00Z
744860,94789,2010,1,7,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-07T23:59:00Z
744860,94789,2010,1,8,0,51,40.655,-73.796,7,240,2.1,3048,-0.6,-5,1010.1,72.10000000000001,2010-01-08T00:51:00Z
744860,94789,2010,1,8,1,0,40.65,-73.783,7,240,2.1,NA,-0.6,-5,1010.1,72.10000000000001,2010-01-08T01:00:00Z
744860,94789,2010,1,8,1,51,40.655,-73.796,7,240,2.6,3048,-1.1,-4.4,1009.6,78.30000000000001,2010-01-08T01:51:00Z
744860,94789,2010,1,8,2,51,40.655,-73.796,7,240,4.1,1219,0,-3.9,1009.6,75,2010-01-08T02:51:00Z
744860,94789,2010,1,8,3,1,40.655,-73.796,7,240,5.1,853,-1,-4,NA,80.10000000000001,2010-01-08T03:01:00Z
744860,94789,2010,1,8,3,51,40.655,-73.796,7,250,3.6,945,-1.7,-3.3,1009,88.80000000000001,2010-01-08T03:51:00Z
744860,94789,2010,1,8,4,0,40.65,-73.783,7,250,3.6,NA,-1.7,-3.3,1009,88.80000000000001,2010-01-08T04:00:00Z
744860,94789,2010,1,8,4,51,40.655,-73.796,7,250,5.1,1280,-1.7,-3.9,1008.5,84.9,2010-01-08T04:51:00Z
744860,94789,2010,1,8,5,51,40.655,-73.796,7,250,3.6,2134,-1.7,-3.9,1007.9,84.9,2010-01-08T05:51:00Z
744860,94789,2010,1,8,6,6,40.655,-73.796,7,260,4.6,396,-2,-4,NA,86.2,2010-01-08T06:06:00Z
744860,94789,2010,1,8,6,24,40.655,-73.796,7,250,4.6,732,-2,-4,NA,86.2,2010-01-08T06:24:00Z
744860,94789,2010,1,8,6,51,40.655,-73.796,7,250,5.1,823,-1.7,-3.9,1008,84.9,2010-01-08T06:51:00Z
744860,94789,2010,1,8,7,0,40.65,-73.783,7,250,5.1,NA,-1.7,-3.9,1008,84.9,2010-01-08T07:00:00Z
744860,94789,2010,1,8,7,51,40.655,-73.796,7,260,4.6,549,-1.7,-3.9,1007.6,84.9,2010-01-08T07:51:00Z
744860,94789,2010,1,8,8,6,40.655,-73.796,7,260,5.1,549,-2,-4,NA,86.2,2010-01-08T08:06:00Z
744860,94789,2010,1,8,8,51,40.655,-73.796,7,260,5.7,488,-1.1,-3.9,1007,81.30000000000001,2010-01-08T08:51:00Z
744860,94789,2010,1,8,9,51,40.655,-73.796,7,270,4.6,549,-1.1,-4.4,1006.7,78.30000000000001,2010-01-08T09:51:00Z
744860,94789,2010,1,8,10,0,40.65,-73.783,7,270,4.6,NA,-1.1,-4.4,1006.7,78.30000000000001,2010-01-08T10:00:00Z
744860,94789,2010,1,8,10,51,40.655,-73.796,7,280,3.1,549,0,-3.9,1006.2,75,2010-01-08T10:51:00Z
744860,94789,2010,1,8,11,51,40.655,-73.796,7,270,5.7,671,0,-3.9,1005.7,75,2010-01-08T11:51:00Z
744860,94789,2010,1,8,12,51,40.655,-73.796,7,280,6.2,823,0,-4.4,1005.1,72.3,2010-01-08T12:51:00Z
744860,94789,2010,1,8,13,0,40.65,-73.783,7,280,6.2,NA,0,-4.4,1005.1,72.3,2010-01-08T13:00:00Z
744860,94789,2010,1,8,13,51,40.655,-73.796,7,270,8.2,823,-0.6,-5,1004.9,72.10000000000001,2010-01-08T13:51:00Z
744860,94789,2010,1,8,14,28,40.655,-73.796,7,280,6.2,1097,0,-4,NA,74.5,2010-01-08T14:28:00Z
744860,94789,2010,1,8,14,51,40.655,-73.796,7,290,6.2,1158,0,-4.4,1005.3,72.3,2010-01-08T14:51:00Z
744860,94789,2010,1,8,15,10,40.655,-73.796,7,270,6.2,823,0,-4,NA,74.5,2010-01-08T15:10:00Z
744860,94789,2010,1,8,15,51,40.655,-73.796,7,290,5.1,884,0.6,-5,1005.8,66.10000000000001,2010-01-08T15:51:00Z
744860,94789,2010,1,8,16,0,40.65,-73.783,7,290,5.1,NA,0.6,-5,1005.8,66.10000000000001,2010-01-08T16:00:00Z
744860,94789,2010,1,8,16,15,40.655,-73.796,7,290,6.7,1219,1,-5,NA,64.2,2010-01-08T16:15:00Z
744860,94789,2010,1,8,16,51,40.655,-73.796,7,300,7.7,1341,0.6,-5,1006.5,66.10000000000001,2010-01-08T16:51:00Z
744860,94789,2010,1,8,17,51,40.655,-73.796,7,310,9.3,22000,-1.1,-10,1008,50.900000000000006,2010-01-08T17:51:00Z
744860,94789,2010,1,8,18,51,40.655,-73.796,7,310,11.8,22000,-2.8,-11.7,1009.2,50.400000000000006,2010-01-08T18:51:00Z
744860,94789,2010,1,8,19,0,40.65,-73.783,7,310,11.8,22000,-2.8,-11.7,1009.2,50.400000000000006,2010-01-08T19:00:00Z
744860,94789,2010,1,8,19,51,40.655,-73.796,7,320,11.8,22000,-3.3,-12.8,1009.8,47.800000000000004,2010-01-08T19:51:00Z
744860,94789,2010,1,8,20,51,40.655,-73.796,7,320,10.8,22000,-4.4,-13.3,1010.7,49.900000000000006,2010-01-08T20:51:00Z
744860,94789,2010,1,8,21,51,40.655,-73.796,7,330,9.8,22000,-4.4,-12.8,1011.4,52,2010-01-08T21:51:00Z
744860,94789,2010,1,8,22,0,40.65,-73.783,7,330,9.8,22000,-4.4,-12.8,1011.4,52,2010-01-08T22:00:00Z
744860,94789,2010,1,8,22,51,40.655,-73.796,7,320,9.8,22000,-5,-12.8,1012.2,54.400000000000006,2010-01-08T22:51:00Z
744860,94789,2010,1,8,23,51,40.655,-73.796,7,320,5.7,22000,-5,-12.8,1012.4,54.400000000000006,2010-01-08T23:51:00Z
744860,94789,2010,1,8,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-08T23:59:00Z
744860,94789,2010,1,9,0,51,40.655,-73.796,7,320,7.7,22000,-5,-12.8,1012.8,54.400000000000006,2010-01-09T00:51:00Z
744860,94789,2010,1,9,1,0,40.65,-73.783,7,320,7.7,22000,-5,-12.8,1012.8,54.400000000000006,2010-01-09T01:00:00Z
744860,94789,2010,1,9,1,51,40.655,-73.796,7,320,7.2,22000,-5.6,-12.8,1013.4,56.900000000000006,2010-01-09T01:51:00Z
744860,94789,2010,1,9,2,51,40.655,-73.796,7,320,8.2,22000,-5.6,-12.8,1013.9,56.900000000000006,2010-01-09T02:51:00Z
744860,94789,2010,1,9,3,51,40.655,-73.796,7,320,6.7,22000,-6.1,-12.8,1014.4,59.1,2010-01-09T03:51:00Z
744860,94789,2010,1,9,4,0,40.65,-73.783,7,320,6.7,22000,-6.1,-12.8,1014.4,59.1,2010-01-09T04:00:00Z
744860,94789,2010,1,9,4,51,40.655,-73.796,7,320,6.7,22000,-6.1,-13.3,1014.9,56.7,2010-01-09T04:51:00Z
744860,94789,2010,1,9,5,51,40.655,-73.796,7,330,9.3,22000,-6.7,-13.3,1015.8,59.400000000000006,2010-01-09T05:51:00Z
744860,94789,2010,1,9,6,51,40.655,-73.796,7,320,6.7,22000,-6.7,-13.9,1016.7,56.6,2010-01-09T06:51:00Z
744860,94789,2010,1,9,7,0,40.65,-73.783,7,320,6.7,22000,-6.7,-13.9,1016.7,56.6,2010-01-09T07:00:00Z
744860,94789,2010,1,9,7,51,40.655,-73.796,7,310,6.7,22000,-6.7,-13.9,1017.6,56.6,2010-01-09T07:51:00Z
744860,94789,2010,1,9,8,51,40.655,-73.796,7,330,6.7,22000,-5.6,-13.3,1018,54.6,2010-01-09T08:51:00Z
744860,94789,2010,1,9,9,51,40.655,-73.796,7,330,7.2,22000,-3.9,-13.9,1018.4,45.800000000000004,2010-01-09T09:51:00Z
744860,94789,2010,1,9,10,0,40.65,-73.783,7,330,7.2,22000,-3.9,-13.9,1018.4,45.800000000000004,2010-01-09T10:00:00Z
744860,94789,2010,1,9,10,51,40.655,-73.796,7,340,9.3,22000,-2.8,-14.4,1018.2,40.5,2010-01-09T10:51:00Z
744860,94789,2010,1,9,11,51,40.655,-73.796,7,330,8.2,22000,-2.2,-15,1017.9,36.800000000000004,2010-01-09T11:51:00Z
744860,94789,2010,1,9,12,51,40.655,-73.796,7,330,7.7,22000,-1.1,-15.6,1017.7,32.300000000000004,2010-01-09T12:51:00Z
744860,94789,2010,1,9,13,0,40.65,-73.783,7,330,7.7,22000,-1.1,-15.6,1017.7,32.300000000000004,2010-01-09T13:00:00Z
744860,94789,2010,1,9,13,51,40.655,-73.796,7,320,7.2,22000,-0.6,-15.6,1017.5,31.200000000000003,2010-01-09T13:51:00Z
744860,94789,2010,1,9,14,51,40.655,-73.796,7,340,7.7,22000,-0.6,-16.1,1017.8,29.900000000000002,2010-01-09T14:51:00Z
744860,94789,2010,1,9,15,51,40.655,-73.796,7,340,6.2,22000,-0.6,-16.7,1018.2,28.5,2010-01-09T15:51:00Z
744860,94789,2010,1,9,16,0,40.65,-73.783,7,340,6.2,22000,-0.6,-16.7,1018.2,28.5,2010-01-09T16:00:00Z
744860,94789,2010,1,9,16,51,40.655,-73.796,7,310,7.2,22000,-2.2,-17.2,1018.9,30.700000000000003,2010-01-09T16:51:00Z
744860,94789,2010,1,9,17,51,40.655,-73.796,7,330,8.2,22000,-2.8,-17.8,1019.2,30.5,2010-01-09T17:51:00Z
744860,94789,2010,1,9,18,51,40.655,-73.796,7,330,7.2,22000,-3.3,-17.8,1020.4,31.700000000000003,2010-01-09T18:51:00Z
744860,94789,2010,1,9,19,0,40.65,-73.783,7,330,7.2,22000,-3.3,-17.8,1020.4,31.700000000000003,2010-01-09T19:00:00Z
744860,94789,2010,1,9,19,51,40.655,-73.796,7,320,7.2,22000,-4.4,-18.3,1021.1,32.9,2010-01-09T19:51:00Z
744860,94789,2010,1,9,20,51,40.655,-73.796,7,320,6.7,22000,-5,-18.9,1021.6,32.800000000000004,2010-01-09T20:51:00Z
744860,94789,2010,1,9,21,51,40.655,-73.796,7,330,6.7,22000,-6.1,-18.9,1022.1,35.6,2010-01-09T21:51:00Z
744860,94789,2010,1,9,22,0,40.65,-73.783,7,330,6.7,22000,-6.1,-18.9,1022.1,35.6,2010-01-09T22:00:00Z
744860,94789,2010,1,9,22,51,40.655,-73.796,7,340,7.2,22000,-6.7,-18.9,1022.4,37.300000000000004,2010-01-09T22:51:00Z
744860,94789,2010,1,9,23,51,40.655,-73.796,7,340,4.6,22000,-7.2,-18.3,1022.5,40.800000000000004,2010-01-09T23:51:00Z
744860,94789,2010,1,9,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-09T23:59:00Z
744860,94789,2010,1,10,0,51,40.655,-73.796,7,330,5.1,22000,-8.3,-18.3,1022.6,44.400000000000006,2010-01-10T00:51:00Z
744860,94789,2010,1,10,1,0,40.65,-73.783,7,330,5.1,22000,-8.3,-18.3,1022.6,44.400000000000006,2010-01-10T01:00:00Z
744860,94789,2010,1,10,1,51,40.655,-73.796,7,340,5.1,22000,-8.3,-18.3,1022.9,44.400000000000006,2010-01-10T01:51:00Z
744860,94789,2010,1,10,2,51,40.655,-73.796,7,340,4.1,22000,-8.9,-17.8,1023.2,48.5,2010-01-10T02:51:00Z
744860,94789,2010,1,10,3,51,40.655,-73.796,7,340,5.7,22000,-8.9,-18.3,1023.3,46.5,2010-01-10T03:51:00Z
744860,94789,2010,1,10,4,0,40.65,-73.783,7,340,5.7,22000,-8.9,-18.3,1023.3,46.5,2010-01-10T04:00:00Z
744860,94789,2010,1,10,4,51,40.655,-73.796,7,340,5.7,22000,-9.4,-18.3,1023.3,48.400000000000006,2010-01-10T04:51:00Z
744860,94789,2010,1,10,5,51,40.655,-73.796,7,320,5.1,22000,-9.4,-18.3,1023.8,48.400000000000006,2010-01-10T05:51:00Z
744860,94789,2010,1,10,6,51,40.655,-73.796,7,330,5.1,22000,-9.4,-17.8,1024.5,50.5,2010-01-10T06:51:00Z
744860,94789,2010,1,10,7,0,40.65,-73.783,7,330,5.1,22000,-9.4,-17.8,1024.5,50.5,2010-01-10T07:00:00Z
744860,94789,2010,1,10,7,51,40.655,-73.796,7,330,6.7,22000,-9.4,-17.8,1025,50.5,2010-01-10T07:51:00Z
744860,94789,2010,1,10,8,51,40.655,-73.796,7,340,5.1,22000,-7.8,-17.8,1025.4,44.6,2010-01-10T08:51:00Z
744860,94789,2010,1,10,9,51,40.655,-73.796,7,330,7.2,22000,-6.7,-18.3,1025.6,39.2,2010-01-10T09:51:00Z
744860,94789,2010,1,10,10,0,40.65,-73.783,7,330,7.2,22000,-6.7,-18.3,1025.6,39.2,2010-01-10T10:00:00Z
744860,94789,2010,1,10,10,51,40.655,-73.796,7,330,5.7,22000,-5,-18.9,1025.4,32.800000000000004,2010-01-10T10:51:00Z
744860,94789,2010,1,10,11,51,40.655,-73.796,7,340,6.2,22000,-3.3,-18.9,1024.5,28.8,2010-01-10T11:51:00Z
744860,94789,2010,1,10,12,51,40.655,-73.796,7,350,5.7,22000,-2.2,-19.4,1023.5,25.5,2010-01-10T12:51:00Z
744860,94789,2010,1,10,13,0,40.65,-73.783,7,350,5.7,22000,-2.2,-19.4,1023.5,25.5,2010-01-10T13:00:00Z
744860,94789,2010,1,10,13,51,40.655,-73.796,7,330,4.6,22000,-1.1,-18.3,1022.9,25.8,2010-01-10T13:51:00Z
744860,94789,2010,1,10,14,51,40.655,-73.796,7,330,5.7,22000,-1.1,-18.3,1022.7,25.8,2010-01-10T14:51:00Z
744860,94789,2010,1,10,15,51,40.655,-73.796,7,330,5.7,22000,-2.2,-18.3,1022.7,28,2010-01-10T15:51:00Z
744860,94789,2010,1,10,16,0,40.65,-73.783,7,330,5.7,22000,-2.2,-18.3,1022.7,28,2010-01-10T16:00:00Z
744860,94789,2010,1,10,16,51,40.655,-73.796,7,310,4.6,22000,-2.8,-17.2,1022.7,32.1,2010-01-10T16:51:00Z
744860,94789,2010,1,10,17,51,40.655,-73.796,7,340,5.7,22000,-3.3,-17.2,1023.3,33.300000000000004,2010-01-10T17:51:00Z
744860,94789,2010,1,10,18,51,40.655,-73.796,7,320,6.2,7620,-2.8,-17.8,1023.7,30.5,2010-01-10T18:51:00Z
744860,94789,2010,1,10,19,0,40.65,-73.783,7,320,6.2,NA,-2.8,-17.8,1023.7,30.5,2010-01-10T19:00:00Z
744860,94789,2010,1,10,19,51,40.655,-73.796,7,310,5.7,22000,-3.3,-16.1,1023.7,36.5,2010-01-10T19:51:00Z
744860,94789,2010,1,10,20,51,40.655,-73.796,7,320,5.1,22000,-3.9,-15.6,1023.6,39.800000000000004,2010-01-10T20:51:00Z
744860,94789,2010,1,10,21,51,40.655,-73.796,7,300,5.1,22000,-3.9,-15,1023.3,41.800000000000004,2010-01-10T21:51:00Z
744860,94789,2010,1,10,22,0,40.65,-73.783,7,300,5.1,22000,-3.9,-15,1023.3,41.800000000000004,2010-01-10T22:00:00Z
744860,94789,2010,1,10,22,51,40.655,-73.796,7,270,4.1,22000,-3.9,-15,1023.2,41.800000000000004,2010-01-10T22:51:00Z
744860,94789,2010,1,10,23,51,40.655,-73.796,7,270,5.7,22000,-4.4,-14.4,1023.1,45.6,2010-01-10T23:51:00Z
744860,94789,2010,1,10,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-10T23:59:00Z
744860,94789,2010,1,11,0,51,40.655,-73.796,7,280,4.1,22000,-4.4,-13.3,1022.8,49.900000000000006,2010-01-11T00:51:00Z
744860,94789,2010,1,11,1,0,40.65,-73.783,7,280,4.1,22000,-4.4,-13.3,1022.8,49.900000000000006,2010-01-11T01:00:00Z
744860,94789,2010,1,11,1,51,40.655,-73.796,7,300,5.1,22000,-5,-13.3,1022.3,52.2,2010-01-11T01:51:00Z
744860,94789,2010,1,11,2,51,40.655,-73.796,7,290,5.1,22000,-5,-13.3,1022.2,52.2,2010-01-11T02:51:00Z
744860,94789,2010,1,11,3,51,40.655,-73.796,7,290,4.6,22000,-5.6,-13.3,1021.9,54.6,2010-01-11T03:51:00Z
744860,94789,2010,1,11,4,0,40.65,-73.783,7,290,4.6,22000,-5.6,-13.3,1021.9,54.6,2010-01-11T04:00:00Z
744860,94789,2010,1,11,4,51,40.655,-73.796,7,300,5.7,22000,-5,-12.8,1021.7,54.400000000000006,2010-01-11T04:51:00Z
744860,94789,2010,1,11,5,51,40.655,-73.796,7,300,3.6,22000,-6.1,-12.8,1021.9,59.1,2010-01-11T05:51:00Z
744860,94789,2010,1,11,6,51,40.655,-73.796,7,290,4.1,22000,-6.1,-12.8,1021.8,59.1,2010-01-11T06:51:00Z
744860,94789,2010,1,11,7,0,40.65,-73.783,7,290,4.1,22000,-6.1,-12.8,1021.8,59.1,2010-01-11T07:00:00Z
744860,94789,2010,1,11,7,51,40.655,-73.796,7,310,5.7,22000,-5,-12.8,1021.8,54.400000000000006,2010-01-11T07:51:00Z
744860,94789,2010,1,11,8,51,40.655,-73.796,7,320,4.1,22000,-3.3,-12.8,1022.1,47.800000000000004,2010-01-11T08:51:00Z
744860,94789,2010,1,11,9,51,40.655,-73.796,7,310,5.1,22000,-2.2,-13.3,1022.1,42.300000000000004,2010-01-11T09:51:00Z
744860,94789,2010,1,11,10,0,40.65,-73.783,7,310,5.1,22000,-2.2,-13.3,1022.1,42.300000000000004,2010-01-11T10:00:00Z
744860,94789,2010,1,11,10,51,40.655,-73.796,7,290,2.6,22000,-1.7,-13.9,1021.7,38.900000000000006,2010-01-11T10:51:00Z
744860,94789,2010,1,11,11,51,40.655,-73.796,7,290,4.6,7620,-0.6,-13.3,1020.7,37.7,2010-01-11T11:51:00Z
744860,94789,2010,1,11,12,51,40.655,-73.796,7,250,4.1,7620,-1.1,-12.8,1019.6,40.7,2010-01-11T12:51:00Z
744860,94789,2010,1,11,13,0,40.65,-73.783,7,250,4.1,NA,-1.1,-12.8,1019.6,40.7,2010-01-11T13:00:00Z
744860,94789,2010,1,11,13,51,40.655,-73.796,7,250,5.1,7620,0,-12.8,1019.1,37.5,2010-01-11T13:51:00Z
744860,94789,2010,1,11,14,51,40.655,-73.796,7,260,5.7,7620,-0.6,-12.8,1018.8,39.2,2010-01-11T14:51:00Z
744860,94789,2010,1,11,15,51,40.655,-73.796,7,270,4.6,7620,-0.6,-12.8,1018.8,39.2,2010-01-11T15:51:00Z
744860,94789,2010,1,11,16,0,40.65,-73.783,7,270,4.6,NA,-0.6,-12.8,1018.8,39.2,2010-01-11T16:00:00Z
744860,94789,2010,1,11,16,51,40.655,-73.796,7,270,6.2,7620,-0.6,-12.8,1018.8,39.2,2010-01-11T16:51:00Z
744860,94789,2010,1,11,17,51,40.655,-73.796,7,270,5.1,7620,-1.1,-11.7,1019,44.400000000000006,2010-01-11T17:51:00Z
744860,94789,2010,1,11,18,51,40.655,-73.796,7,260,3.1,7620,-1.1,-11.7,1019.1,44.400000000000006,2010-01-11T18:51:00Z
744860,94789,2010,1,11,19,0,40.65,-73.783,7,260,3.1,NA,-1.1,-11.7,1019.1,44.400000000000006,2010-01-11T19:00:00Z
744860,94789,2010,1,11,19,51,40.655,-73.796,7,270,5.1,3962,-0.6,-11.7,1019.5,42.800000000000004,2010-01-11T19:51:00Z
744860,94789,2010,1,11,20,51,40.655,-73.796,7,260,5.1,2896,-0.6,-10,1019.4,49,2010-01-11T20:51:00Z
744860,94789,2010,1,11,21,51,40.655,-73.796,7,260,4.6,3962,-1.1,-10,1019.4,50.900000000000006,2010-01-11T21:51:00Z
744860,94789,2010,1,11,22,0,40.65,-73.783,7,260,4.6,NA,-1.1,-10,1019.4,50.900000000000006,2010-01-11T22:00:00Z
744860,94789,2010,1,11,22,51,40.655,-73.796,7,260,4.6,3962,-1.1,-10,1019.4,50.900000000000006,2010-01-11T22:51:00Z
744860,94789,2010,1,11,23,51,40.655,-73.796,7,280,3.6,2438,-0.6,-11.1,1019,44.900000000000006,2010-01-11T23:51:00Z
744860,94789,2010,1,11,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-01-11T23:59:00Z
744860,94789,2010,1,12,0,51,40.655,-73.796,7,290,4.6,2134,0,-11.7,1018.5,41,2010-01-12T00:51:00Z
744860,94789,2010,1,12,1,0,40.65,-73.783,7,290,4.6,NA,0,-11.7,1018.5,41,2010-01-12T01:00:00Z
744860,94789,2010,1,12,1,51,40.655,-73.796,7,320,4.6,2134,-0.6,-12.8,1018.5,39.2,2010-01-12T01:51:00Z
744860,94789,2010,1,12,2,51,40.655,-73.796,7,320,3.6,2134,-1.1,-12.2,1018.4,42.7,2010-01-12T02:51:00Z
744860,94789,2010,1,12,3,51,40.655,-73.796,7,320,4.1,2134,-1.1,-11.7,1018,44.400000000000006,2010-01-12T03:51:00Z
744860,94789,2010,1,12,4,0,40.65,-73.783,7,320,4.1,NA,-1.1,-11.7,1018,44.400000000000006,2010-01-12T04:00:00Z
